id,award_id,base_date,start_date,end_date,amount,outlays,recipient,recipient_uei,award_type,assistance_listing,awarding_agency,awarding_subagency,funding_agency,funding_subagency,description,last_modified
ASST_NON_AIDOAAF1700043_072,AIDOAAF1700043,2017-07-13,2017-07-13,2020-07-12,499865.0,0.0,TULAA HOLDINGS LTD,N1BHD2M7LMP4,PROJECT GRANT (B),98.001,Agency for International Development,Agency for International Development,,,"IMPLEMENTATION AND EXPANSION OF A MOBILE COMMERCE PLATFORM TO PROVIDE SMALLHOLDER FARMERS WITH ACCESS TO INPUTS, FINANCE, INFORMATION AND MARKETS.",2018-12-10 14:45:05.826972+00
ASST_NON_AIDOFDAG1000086_072,AIDOFDAG1000086,2017-07-13,2010-09-01,2011-09-30,657206.0,0.0,THE MENTOR INITIATIVE,QZPDL3JYMM38,04,98.001,Agency for International Development,Agency for International Development,,,HUMANITARIAN ASSISTANCE,2017-08-07 00:00:00+00
ASST_NON_AIDOFDAG1200121_072,AIDOFDAG1200121,2017-07-13,2012-06-01,2013-05-31,1221934.0,0.0,DEUTSCHE WELTHUNGERHILFE E.V.,D1P4VVWG9FN3,COOPERATIVE AGREEMENT (B),98.001,Agency for International Development,Agency for International Development,,,DISASTER RELIEF IN KORDOFAN,2018-12-21 15:38:10.885606+00
ASST_NON_AIDOFDAG1200170_072,AIDOFDAG1200170,2017-07-13,2012-08-01,2012-12-31,635687.0,0.0,DEUTSCHE WELTHUNGERHILFE E.V.,D1P4VVWG9FN3,COOPERATIVE AGREEMENT (B),98.001,Agency for International Development,Agency for International Development,,,FOREIGN ASSISTANCE,2018-12-21 15:38:13.869494+00
ASST_NON_AIDOFDAG1300008_072,AIDOFDAG1300008,2017-07-13,2012-12-03,2015-06-02,4622953.0,0.0,CATHOLIC RELIEF SERVICES - UNITED STATES CONFERENCE OF CATHOLIC BISHOPS,RC7USPUUVJK3,04,98.001,Agency for International Development,Agency for International Development,,,HUMANITARIAN ASSISTANCE,2017-07-24 00:00:00+00
ASST_NON_AIDOFDAG1300112_072,AIDOFDAG1300112,2017-07-13,2013-08-01,2014-04-30,954058.0,0.0,DEUTSCHE WELTHUNGERHILFE E.V.,D1P4VVWG9FN3,PROJECT GRANT (B),98.001,Agency for International Development,Agency for International Development,,,HUNANITARIAN ASSISTANCE,2018-10-29 15:28:42.056142+00
ASST_NON_AIDOFDAG1300146_072,AIDOFDAG1300146,2017-07-13,2013-08-01,2015-03-31,1972672.0,0.0,LAND O LAKES INC,HCJNHBM9M1R5,PROJECT GRANT (B),98.001,Agency for International Development,Agency for International Development,Agency for International Development,Agency for International Development,HUMANITARIAN ASSISTANCE,2019-05-06 13:07:57.05818+00
ASST_NON_AIDOFDAG1300153_072,AIDOFDAG1300153,2017-07-13,2013-07-09,2014-03-08,554132.0,0.0,DEUTSCHE WELTHUNGERHILFE E.V.,D1P4VVWG9FN3,COOPERATIVE AGREEMENT (B),98.001,Agency for International Development,Agency for International Development,,,HUMANITARIAN ASSISTANCE,2018-12-21 15:38:02.036693+00
ASST_NON_AIDOFDAG1700109_072,AIDOFDAG1700109,2017-07-13,2017-07-01,2018-06-30,1885233.0,-7320.23,"COOPERATIVE FOR ASSISTANCE AND RELIEF EVERYWHERE, INC.",V3GBUCJUJ6Y4,PROJECT GRANT (B),98.001,Agency for International Development,Agency for International Development,,,TO PROVIDE AGRICULTURE AND FOOD SECURITY AND PROTECTION SERVICES TO DROUGHT-AFFECTED POPULATIONS IN MOZAMBIQUE,2018-08-13 18:06:50.856231+00
ASST_NON_AIDOFDAG1700193_072,AIDOFDAG1700193,2017-07-13,2017-09-29,2019-03-28,449854.0,0.0,GOAL,QW7AXWGCCCD5,PROJECT GRANT (B),98.001,Agency for International Development,Agency for International Development,,,HUMANITARIAN ASSISTANCE DRR,2018-10-01 13:07:41.083825+00
ASST_NON_AIDOFDAG1700194_072,AIDOFDAG1700194,2017-07-13,2017-08-22,2018-04-21,143944.0,0.0,ASOCIACION SHARE DE GUATEMALA,U2W4SH2ZWGX7,04,98.001,Agency for International Development,Agency for International Development,,,HUMANITARIAN ASSISTANCE,2017-08-21 00:00:00+00
ASST_NON_AIDOFDAIO1400034_072,AIDOFDAIO1400034,2017-07-13,2014-05-20,2016-05-31,4286748.0,0.0,WORLD HEALTH ORGANIZATION,FDE2NT8BSX11,04,98.001,Agency for International Development,Agency for International Development,,,USAID OVERSEAS ASSISTANCE,2017-07-17 00:00:00+00
ASST_NON_SBF50017GR0011_019,SBF50017GR0011,2017-07-13,2017-07-14,2018-03-30,30000.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,04,19.703,Department of State,Department of State,,,THIS GRANT WILL SPONSOR CBB'S FIRST GLOBAL CORRUPTION BAROMETER STUDY IN THE BAHAMAS AND HELP ESTABLISH THE ORG AS A TI CHAPTER.,2017-08-07 00:00:00+00
ASST_NON_SCA52517GR0040_019,SCA52517GR0040,2017-07-13,2017-07-17,2018-01-05,14655.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,04,19.040,Department of State,Department of State,,,FUND TRAVEL FOR UP TO 5 LBGTQ FILM MAKERS TO PARTICIPATE ON PANELS AT THE IMAGE + NATION FILM FESTIVAL.,2017-08-10 00:00:00+00
ASST_NON_SCO20017GR0019_019,SCO20017GR0019,2017-07-13,2017-07-17,2017-12-31,11350.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,04,19.040,Department of State,Department of State,,,WILL ADMINISTER A MISSION DRIVEN ALUMNI OUTREACH GRANT AND IMPLEMENT SIX ENTREPRENEURSHIP EVENTS IN FIVE CITIES IN COLOMBIA,2017-08-10 00:00:00+00
ASST_NON_SECAGD17CA1047_019,SECAGD17CA1047,2017-07-13,2017-09-01,2019-08-31,500000.0,0.0,ZERO1 THE ART & TECHNOLOGY NETWORK,JK79ALF5EGL3,05,19.415,Department of State,Department of State,,,CREATIVE ARTS EXCHANGE: AMERICAN ARTS INCUBATOR,2017-08-07 00:00:00+00
ASST_NON_SIC70017GR0010_019,SIC70017GR0010,2017-07-13,2018-01-01,2018-09-30,12000.0,0.0,HASKOLINN I REYKJAVIK EHF.,JYVTA6L5P315,04,19.040,Department of State,Department of State,,,"ICS GOAL#2: EUROPE CONTRIBUTES TO ECONOMIC GROWTH IN THE US AND WORLDWIDE & OES GOAL#2:CLEAN, SAFE, SECURE AND SUSTAINABLY MANAGED OCEANS AND POLAR R",2017-08-07 00:00:00+00
ASST_NON_SJA80017GR0038_019,SJA80017GR0038,2017-07-13,2017-07-31,2017-08-01,16108.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,04,19.040,Department of State,Department of State,,,THIS PROGRAM IS DESIGNED TO ACCOMPLISH STRENGTHEN MUTUAL UNDERSTANDING OF U.S.-JAPAN THROUGH THE POWER OF SPORTS.,2017-08-10 00:00:00+00
ASST_NON_SLMAQM11GR0039_019,SLMAQM11GR0039,2017-07-13,,,1235685.0,0.0,SMALL ARMS SURVEY USA INC,TCPGGXEMQ6V5,04,19.700,Department of State,Department of State,,,SUDAN HUMAN SECURITY BASELINE ASSESSMENT,2017-08-07 00:00:00+00
ASST_NON_SMD70017GR099_019,SMD70017GR099,2017-07-13,2017-07-15,2018-10-15,30751.0,0.0,RADIO EUROPA LIBERA,X4W9VSNMADN7,04,19.900,Department of State,Department of State,,,"THE PURPOSE OF THIS GRANT IS TO SUPPORT THE PROJECT ""MOLDOVA: LEAVING THE PAST, FORWARD TO TOMORROW"" CONSISTING OF FIVE DOCUMENTARIES.",2017-07-20 00:00:00+00
ASST_NON_SMX53017GR0059_019,SMX53017GR0059,2017-07-13,2017-07-14,2017-11-30,6920.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,04,19.040,Department of State,Department of State,,,FOR THE UNIVERSITY TO ADMINISTER THE FUNDS FOR THIS PROGRAM,2017-08-10 00:00:00+00
ASST_NON_SMZ50017GR0111_019,SMZ50017GR0111,2017-07-13,2017-07-14,2017-07-31,17240.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,04,19.040,Department of State,Department of State,,,PROVIDE A SEVEN DAY ETHICAL BEHAVIOR COURSE INCLUDING ACTION PLANNING AND ONGOING COACHING AND MENTORING FOR 30 PUBLIC SERVANTS IN SOFALA PROVINCE,2017-08-10 00:00:00+00
ASST_NON_SNU70017GR0031_019,SNU70017GR0031,2017-07-13,2017-08-15,2017-12-26,9920.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,04,19.022,Department of State,Department of State,,,"IT WILL ALLOW FOR INCREASED US STUDENT PARTICIPATION, ALLOW FOR COLLABORATION WITH A NICARAGUAN UNIVERSITY, UNIVERSIDAD AMERICA (UAM), AND INCREASE S",2017-08-10 00:00:00+00
ASST_NON_SUG50017GR0087_019,SUG50017GR0087,2017-07-13,2017-07-14,2017-12-29,10000.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,04,19.040,Department of State,Department of State,,,"TO COORDINATE THE LOGISTICS OF THE SPORTS ENVOY PROGRAM IN THE 3 EVENT LOCATIONS, ARUA, KAPCHORWA AND KAMPALA.",2017-08-07 00:00:00+00
ASST_NON_SUZ80017GR0039_019,SUZ80017GR0039,2017-07-13,2017-07-17,2018-07-03,10830.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,04,19.900,Department of State,Department of State,,,TO PROVIDE YOUNG PEOPLE WITH DISABILITIES IN REMOTE VILLAGES OF TASHKENT REGION WITH QUALITY BUSINESS KNOWLEDGE AND SKILLS,2017-08-07 00:00:00+00
ASST_NON_SVM70017GR0054_019,SVM70017GR0054,2017-07-13,2017-07-13,2017-09-12,5000.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,04,19.421,Department of State,Department of State,,,TO SPONSOR ENGLISH LANGUAGE TEACHERS FROM RURAL PROVINCES TO ATTEND THE 8TH INTERNATIONAL CONFERENCE ON TESOL,2017-08-10 00:00:00+00
ASST_NON_SVM70017GR0055_019,SVM70017GR0055,2017-07-13,2017-09-01,2018-12-31,5650.0,0.0,VNUHCM-UNIVERSITY OF SCIENCE,NLVNPTJATU33,04,19.040,Department of State,Department of State,,,"TO HOST THE AMERICAN CENTER ROBOTICS CLUB WHICH IS DEDICATED TO EXPLORATION, DEVELOPING SKILLS, AND INCREASING INTEREST IN ROBOTICS",2017-08-07 00:00:00+00
ASST_NON_AIDOFDAG1700110_072,AIDOFDAG1700110,2017-07-14,2017-08-01,2018-07-31,3976000.0,0.0,ACTION AGAINST HUNGER - USA,XSBRGVKAEEG1,04,98.001,Agency for International Development,Agency for International Development,,,SURVEILLANCE AND EVALUATION TEAM (SET) AND MULTI-SECTORAL EMERGENCY TEAM (MET) AN INTEGRATED EMERGENCY RESPONSE IN SOUTH SUDAN,2017-07-31 00:00:00+00
ASST_NON_AIDOFDAG1700134_072,AIDOFDAG1700134,2017-07-14,2017-04-13,2018-01-12,1020512.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,PROJECT GRANT (B),98.001,Agency for International Development,Agency for International Development,,,OVERSEAS ASSISTANCE,2022-02-24 17:40:04.913485+00
ASST_NON_AIDOFDAG1700149_072,AIDOFDAG1700149,2017-07-14,2017-06-01,2018-05-31,544871.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,PROJECT GRANT (B),98.001,Agency for International Development,Agency for International Development,,,HUMANITARIAN ASSISTANCE,2018-08-13 19:21:41.771113+00
ASST_NON_AIDOFDAG1700169_072,AIDOFDAG1700169,2017-07-14,2017-07-31,2018-07-31,499937.0,0.0,WAJIR SOUTH DEVELOPMENT ASSOCIATION,CMYNDN3KT8K6,04,98.001,Agency for International Development,Agency for International Development,,,TO PROVIDE EMERGENCY DROUGHT MITIGATION AND RESPONSE SUPPORT IN KENYA,2017-07-24 00:00:00+00
ASST_NON_SBK80017GR0110_019,SBK80017GR0110,2017-07-14,2017-07-14,2019-01-14,42750.0,0.0,OBRAZOVNI CENTAR ZA DEMOKRATIJU I LJUDSKA PRAVA CIVITAS,DT3RPME79LF3,04,19.900,Department of State,Department of State,,,TO ORGANIZE NIGHT OF ACTIVISM AT THE THREE MAJOR MUSEUMS IN BIH.,2017-08-07 00:00:00+00
ASST_NON_SBK80017GR0112_019,SBK80017GR0112,2017-07-14,2017-07-21,2019-01-21,8285.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,04,19.900,Department of State,Department of State,,,"TO MIX 80 TEENS, 20 FROM EACH OF 4 DIVIDED COMMUNITIES, AND ORGANIZE DIFFERENT KIND OF SPORTS, TEAM AND TOLERANCE BUILDING ACTIVITIES",2017-08-10 00:00:00+00
ASST_NON_SBK80017GR0113_019,SBK80017GR0113,2017-07-14,2017-07-26,2019-01-26,17390.3,0.0,ROTOR ORGANIZACIJA ZA RAZVOJ TURIZMA REGIJE DOBOJ,K5N8BL6DJH21,PROJECT GRANT (B),19.900,Department of State,Department of State,Department of State,Department of State,TO LAUNCH PUBLIC AWARENESS CAMPAIGN ABOUT REMOVING ILLEGAL LANDFILLS OF SOLID AND BULK WASTE IN 11 MUNICIPALITIES ALONG THE BOSNA RIVER.,2019-11-25 23:32:56.790354+00
ASST_NON_SBK80017GR0114_019,SBK80017GR0114,2017-07-14,2017-07-26,2019-03-25,22136.98,0.0,NEVLADINA ORGANIZACIJA MOJA HERCEGOVINA LJUBINJE,PF6NZ84PGNA8,PROJECT GRANT (B),19.900,Department of State,Department of State,Department of State,Department of State,TO ENHANCE COMPREHENSIVE MULTIMEDIA REPORTING ON HUMAN RIGHTS AND YOUTH ACTIVISM.,2019-08-12 17:13:21.105048+00
ASST_NON_SBK80017GR0116_019,SBK80017GR0116,2017-07-14,2017-07-26,2019-01-26,19948.0,0.0,UDRUGA CENTAR ZA RAZVOJ MEDIJA I ANALIZE,YKL1DY2LPVG5,04,19.900,Department of State,Department of State,,,TO DEVELOP A DETAILED TRAINING PROGRAM FOR STUDENTS AND YOUNG JOURNALISTS TO LEARN HOW TO DO IN-DEPTH RESEARCH AND STORY WRITING FOR ONLINE MEDIA.,2017-08-07 00:00:00+00
ASST_NON_SES60017GR016_019,SES60017GR016,2017-07-14,2017-07-14,2017-10-31,24030.0,0.0,ASOCIACION CENTRO CULTURAL SALVADORENO AMERICANO,NFMHTJSFFFN3,04,19.040,Department of State,Department of State,,,SUPPORT 2017 UNIVERSITY ENGLISH TEACHERS SYMPOSIUM.,2017-07-20 00:00:00+00
ASST_NON_SGG80017GR0061_019,SGG80017GR0061,2017-07-14,2017-09-05,2018-03-05,20781.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,04,19.900,Department of State,Department of State,,,"INNOVATION SUPPORT FUND AIMS TO PROMOTE STEM BY PROVIDING ONLINE RESOURCES, INTERACTIVE LECTURES AND SCIENCE CHALLENGES.",2017-08-07 00:00:00+00
ASST_NON_SGG80017GR0062_019,SGG80017GR0062,2017-07-14,2017-09-15,2018-01-15,17985.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,04,19.900,Department of State,Department of State,,,THE PROJECT IS AIMED AT PROMOTING HEALTHY TRANSPORTATION HABITS AND PROVIDING INFORMATIVE ROAD SAFETY SESSIONS.,2017-08-07 00:00:00+00
ASST_NON_SGG80017GR0069_019,SGG80017GR0069,2017-07-14,2017-09-04,2018-09-04,15830.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,04,19.900,Department of State,Department of State,,,THE PROJECT AIMS TO INCREASE ENVIRONMENTAL EDUCATION AND AWARENESS AMONG YOUTH IN GEORGIA.,2017-08-07 00:00:00+00
ASST_NON_SIV10017GR050_019,SIV10017GR050,2017-07-14,2017-08-01,2017-12-22,10000.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,04,19.040,Department of State,Department of State,,,"THE GRANT WILL ASSIST THE TOWN (""COMMUNE"") OF DUEKOUE HOLD ITS 5TH ANNUAL FESTIVAL, WHICH USES DANCE, FOOD, MUSIC AND CULTURAL EVENTS TO FOSTER RECON",2017-08-10 00:00:00+00
ASST_NON_SKZ10017GR405_019,SKZ10017GR405,2017-07-14,2017-08-15,2018-07-30,5025.0,0.0,INDIVIDUAL RECIPIENT,,04,19.040,Department of State,Department of State,,,DESCRIPTION MASKED FOR PII PURPOSES,2017-07-20 00:00:00+00
ASST_NON_SLU50017GR13_019,SLU50017GR13,2017-07-14,2017-07-14,2017-12-30,5500.0,0.0,CONCORDIA UNIVERSITY,FK9YH6WJ3X99,04,19.040,Department of State,Department of State,,,COVER THE COST OF 3 START UP 4.0 WINNERS TO ATTEND CONCORDIA UNIVERSITY'S 2017 TEEN ENTREPRENEUR ACADEMY CAMP,2017-11-22 17:56:54.326528+00
ASST_NON_SNI01417GR0054_019,SNI01417GR0054,2017-07-14,2017-07-14,2017-12-31,16000.0,0.0,THE UNIVERSITY OF IOWA,Z1H9VJS8NG16,04,19.040,Department of State,Department of State,,,"TO FUND THE PARTICIPATION OF THE U.S. EMBASSY NIGERIA NOMINEE IN THE UNIVERSITY OF IOWA IWP FROM AUGUST 19 TO NOVEMBER 7, 2017.",2017-08-07 00:00:00+00
ASST_NON_SPRMCO17CA2010_019,SPRMCO17CA2010,2017-07-14,2017-07-30,2018-07-29,1000000.0,0.0,"PLAN INTERNATIONAL USA, INC.",XEL4DM788LT5,COOPERATIVE AGREEMENT (B),19.517,Department of State,Department of State,,,TO PROVIDE AN INTEGRATED RESPONSE TO CHILD PROTECTION NEEDS AND SUSTAINABLE ACCESS TO EDUCATION SERVICES TO SOUTH SUDANESE REFUGEES IN ETHIOPIA,2019-02-06 18:55:54.178161+00
ASST_NON_SPRMCO17CA2016_019,SPRMCO17CA2016,2017-07-14,2017-08-01,2018-06-30,1489570.33,0.0,INTERNATIONAL MEDICAL CORPS,PDADHD8KD822,COOPERATIVE AGREEMENT (B),19.517,Department of State,Department of State,,,TO CONTRIBUTE TO THE REDUCTION OF MORBIDITY AND PREVENTABLE HEALTH-RELATED MORTALITY AMONG SUDANESE REFUGEE POPULATIONS IN EAST UPPER NILE STATE,2019-02-06 18:55:53.924516+00
ASST_NON_SPRMCO17CA2028_019,SPRMCO17CA2028,2017-07-14,2017-08-01,2018-07-31,993006.89,0.0,INTERNATIONAL MEDICAL CORPS,PDADHD8KD822,COOPERATIVE AGREEMENT (B),19.517,Department of State,Department of State,,,STRENGTHENING PROTECTION SERVICES FOR CAR AND NIGERIAN REFUGEES IN FAR NORTH. EAST AND ADAMAWA REGIONS OF CAMEROON.,2019-02-06 18:55:53.569367+00
ASST_NON_SSG20017GR0021_019,SSG20017GR0021,2017-07-14,2017-07-20,2018-12-28,5400.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,04,19.040,Department of State,Department of State,,,"PROMOTE ENGLISH LANGUAGE LEARNING, PROVIDE INFO ABOUT THE USA, DO CULTURAL PROGRAMS, PROVIDE EDUCATIONAL ADVISING, AND HOST ALUMNI.",2017-08-10 00:00:00+00
ASST_NON_SSN10017GR034_019,SSN10017GR034,2017-07-14,2017-08-13,2017-08-13,24566.0,0.0,SINGAPORE SPORTS COUNCIL,TFWCFZKLXTR3,04,19.040,Department of State,Department of State,,,THE AWARD WILL GO TOWARDS SUPPORTING A ONE DAY CARNIVAL ON AUG 13 FOR THE PARTICIPANTS WHO COME FROM UNDESERVED COMMUNITIES AND LOW-INCOME FAMILIES.,2017-07-20 00:00:00+00
ASST_NON_STU15014GR141_019,STU15014GR141,2017-07-14,,,-4204.0,0.0,INDIVIDUAL RECIPIENT,,04,19.040,Department of State,Department of State,,,DESCRIPTION MASKED FOR PII PURPOSES,2017-11-14 19:20:20.22871+00
ASST_NON_STU15017GR036_019,STU15017GR036,2017-07-14,2017-07-18,2017-07-30,12865.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,04,19.040,Department of State,Department of State,,,TO SUPPORT THE 24TH ISTANBUL JAZZ FESTIVAL. SYRIAN SAXOPHONE PLAYER BASEL RAJOUB?S SORIANA PROJECT AND THE SYRIAN WOMEN?S CHOIR WILL PERFORM.,2017-07-20 00:00:00+00
ASST_NON_SMD70017GR047_019,SMD70017GR047,2017-07-15,2017-07-15,2017-12-30,5166.0,0.0,INDIVIDUAL RECIPIENT,,04,19.900,Department of State,Department of State,,,DESCRIPTION MASKED FOR PII PURPOSES,2017-06-20 00:00:00+00
ASST_NON_AIDOFDAG1700201_072,AIDOFDAG1700201,2017-07-16,2017-09-01,2018-05-31,9200000.0,56775.74,MERCY CORPS,P51TEEFDJ3E8,PROJECT GRANT (B),98.001,Agency for International Development,Agency for International Development,,,HUMANITARIAN ASSISTANCE,2018-05-21 11:58:06.050659+00
ASST_NON_AIDOFDAG1700206_072,AIDOFDAG1700206,2017-07-16,2017-10-01,2018-11-30,975698.0,-1269.23,LAND O'LAKES VENTURE37,MK3SBH1UYXQ9,04,98.001,Agency for International Development,Agency for International Development,,,HUMANITARIAN ASSISTANCE,2017-09-06 00:00:00+00
ASST_NON_AIDOFDAG1700208_072,AIDOFDAG1700208,2017-07-16,2017-07-01,2017-12-31,500000.0,0.0,KENYA RED CROSS SOCIETY,MF8SCL6FD829,04,98.001,Agency for International Development,Agency for International Development,,,ELECTION PREP,2017-08-07 00:00:00+00
ASST_NON_SPM07017GR290_019,SPM07017GR290,2017-07-16,2017-07-16,2017-11-27,11940.0,0.0,INDIVIDUAL RECIPIENT,,04,19.703,Department of State,Department of State,,,DESCRIPTION MASKED FOR PII PURPOSES,2017-08-10 00:00:00+00
ASST_NON_SVM30017GR0013_019,SVM30017GR0013,2017-07-16,2017-07-20,2018-06-30,16296.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,04,19.421,Department of State,Department of State,,,TO SUPPORT THE RECIPIENT TO CARRY OUT VIETTESOL 2017: A PLATFORM FOR FUTURE VIETNAMESE TESOL,2017-08-10 00:00:00+00
ASST_NON_AID674A1400013_072,AID674A1400013,2017-07-17,2017-08-01,2018-07-31,965634.0,0.0,UNIVERSITY OF JOHANNESBURG,NB4EN9H32776,05,98.001,Agency for International Development,Agency for International Development,,,PRE-SERVICE TEACHER TRAINING,2017-07-24 00:00:00+00
ASST_NON_AID674F1700005_072,AID674F1700005,2017-07-17,2017-08-01,2020-04-29,1249883.0,199883.0,FINANCIAL SERVICES VOLUNTEER CORPS,S2YXPXCU6T86,PROJECT GRANT (B),98.001,Agency for International Development,Agency for International Development,Agency for International Development,Agency for International Development,STRENGTHENING ANTI-CORRUPTION EFFORTS AND PROCEDURES IN ANGOLA AND SWAZILAND,2019-08-12 13:02:33.052714+00
ASST_NON_AIDOAAA1700013_072,AIDOAAA1700013,2017-07-17,2017-07-17,2022-07-16,45000000.0,34015947.05,"INTERNATIONAL PARTNERSHIP FOR MICROBICIDES, INC",D8DMAX6L2GC3,COOPERATIVE AGREEMENT (B),98.001,Agency for International Development,Agency for International Development,Agency for International Development,Agency for International Development,LEADING: LICENSURE AND ENSURING ACCESS TO THE DAPIVIRINE RING (DAPIVRINE RING LAUNCH PROGRAM),2019-07-22 15:37:25.918002+00
ASST_NON_AIDOAAA1700014_072,AIDOAAA1700014,2017-07-17,2017-07-17,2020-07-16,9841426.0,7057531.14,OLD DOMINION UNIVERSITY,CTLVX9M7AMR4,COOPERATIVE AGREEMENT (B),98.001,Agency for International Development,Agency for International Development,Agency for International Development,Agency for International Development,NEXT GENERATION PRODUCTS FOR PREVENTION OF HIV INFECTION IN WOMEN (NIX HIV),2019-05-06 13:07:57.384601+00
ASST_NON_AIDOAAF1700047_072,AIDOAAF1700047,2017-07-17,2017-07-17,2020-07-16,150000.0,40000.0,HARAMBEE YOUTH EMPLOYMENT ACCELERATOR,HQF9VLK817L9,04,98.001,Agency for International Development,Agency for International Development,,,BUILDING A,2017-08-21 00:00:00+00
ASST_NON_AIDOAAF1700049_072,AIDOAAF1700049,2017-07-17,2017-07-17,2020-05-29,100000.0,0.0,IVL SVENSKA MILJÖINST AB,ZRXMCGD6CR44,04,98.001,Agency for International Development,Agency for International Development,,,SPONGE: SUSTAINABLE POTATO FARMING IN THE EASTERN HIMALAYAN RANGE,2017-07-24 00:00:00+00
ASST_NON_AIDOFDAG1700213_072,AIDOFDAG1700213,2017-07-17,2017-09-01,2018-08-31,850478.0,0.0,DEUTSCHE WELTHUNGERHILFE E.V.,D1P4VVWG9FN3,04,98.001,Agency for International Development,Agency for International Development,,,HUMANITARIAN ASSISTANCE,2017-09-05 00:00:00+00
ASST_NON_AIDOFDAG1700214_072,AIDOFDAG1700214,2017-07-17,2017-09-19,2018-09-18,5967191.0,465.96,SAMARITANS PURSE,GMUTA3HXB2F3,04,98.001,Agency for International Development,Agency for International Development,,,HUMANITARIAN ASSISTANCE,2017-08-28 00:00:00+00
ASST_NON_AIDOFDAIO1700054_072,AIDOFDAIO1700054,2017-07-17,2017-07-02,2017-12-01,7500000.0,0.0,UNITED NATIONS OFFICE FOR THE COORDINATION OF HUMANITARIAN AFFAIRS,C6QYF9HFCE43,04,98.001,Agency for International Development,Agency for International Development,,,HUMANITARIAN ACTIVITIES,2017-07-17 00:00:00+00
ASST_NON_SCA52517GR0029_019,SCA52517GR0029,2017-07-17,2017-07-18,2018-01-05,10361.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,04,19.040,Department of State,Department of State,,,"TRAVEL, VENUE RENTAL, AND FACILITATOR COSTS ASSOCIATED WITH THE EVENT.",2017-08-10 00:00:00+00
ASST_NON_SCA52517GR0041_019,SCA52517GR0041,2017-07-17,2017-07-20,2018-01-17,12156.48,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,TRAVEL FOR SIX U.S. COMMUNITY COLLEGE DIRECTORS TO PARTICIPATE IN TWO  INTERNATIONAL EDUCATION CONFERENCES IN MONTREAL.,2020-07-20 20:07:15.689059+00
ASST_NON_SEG30014GR056_019,SEG30014GR056,2017-07-17,,,-4290.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,04,19.021,Department of State,Department of State,,,GRANT OF FUNDS PROVIDED TO COVER THE COSTS OF THE ALUMNI NET PROGRAM.,2017-11-14 19:20:23.850595+00
ASST_NON_SEG30015GR015_019,SEG30015GR015,2017-07-17,,2017-12-30,543143.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,04,19.021,Department of State,Department of State,,,GRANT OF FUNDS TO EISA IN ORDER  TO ASSESS AND OBSERVE THE ELECTORAL PROCESS IN EGYPT 2015.,2017-11-14 19:20:23.865549+00
ASST_NON_SEG30015GR049_019,SEG30015GR049,2017-07-17,2015-06-30,2016-12-31,37497.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,PROJECT GRANT (B),19.040,Department of State,Department of State,,,GRANT OF FUNDS TO SUPPORT THE 5TH NILETESOL TEACHER TRAINING PROGRAM WHICH AIMS TO PROVIDE PROFESSIONAL DEVELOPMENT SCHOLARSHIP OPPORTUNITIES,2019-02-06 18:57:05.269449+00
ASST_NON_SEG30017GR0049_019,SEG30017GR0049,2017-07-17,2017-07-17,2017-12-31,4000.0,0.0,INDIVIDUAL RECIPIENT,,04,19.021,Department of State,Department of State,,,DESCRIPTION MASKED FOR PII PURPOSES,2017-08-07 00:00:00+00
